FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-22 11:16:13

Total deployment events: 464
Number of node-function combinations: 84

Event Type Summary:
  Deployment events: 6
  Replica events: 400
  Network events: 58

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
    t= 225.0s - finish replica of python-pi on rpi3_4
    t= 227.0s - deploy replica of python-pi on rockpi_5
    t= 228.0s - startup replica of python-pi on rockpi_5
    t= 229.0s - setup replica of python-pi on rockpi_5
    t= 230.0s - finish replica of python-pi on rockpi_5
    t= 235.0s - deploy replica of python-pi on rockpi_12
    t= 236.0s - startup replica of python-pi on rockpi_12
    t= 237.0s - setup replica of python-pi on rockpi_12
    t= 238.0s - finish replica of python-pi on rockpi_12
    t= 239.0s - deploy replica of python-pi on rockpi_5
    t= 240.0s - startup replica of python-pi on rockpi_5
    t= 241.0s - setup replica of python-pi on rockpi_5
    t= 242.0s - finish replica of python-pi on rockpi_5
    t= 247.0s - deploy replica of python-pi on rockpi_21
    t= 252.0s - startup replica of python-pi on rockpi_21
    t= 253.0s - setup replica of python-pi on rockpi_21
    t= 254.0s - finish replica of python-pi on rockpi_21
    t= 255.0s - deploy replica of python-pi on rockpi_19
    t= 256.0s - startup replica of python-pi on rockpi_19
    t= 257.0s - setup replica of python-pi on rockpi_19
    t= 258.0s - finish replica of python-pi on rockpi_19
    t= 263.0s - deploy replica of python-pi on rockpi_19
    t= 264.0s - startup replica of python-pi on rockpi_19
    t= 265.0s - setup replica of python-pi on rockpi_19
    t= 266.0s - finish replica of python-pi on rockpi_19
    t= 271.0s - deploy replica of python-pi on nx_13
    t= 272.0s - startup replica of python-pi on nx_13
    t= 273.0s - setup replica of python-pi on nx_13
    t= 274.0s - finish replica of python-pi on nx_13
    t= 280.0s - deploy replica of python-pi on rockpi_16
    t= 285.0s - startup replica of python-pi on rockpi_16
    t= 286.0s - setup replica of python-pi on rockpi_16
    t= 287.0s - finish replica of python-pi on rockpi_16
    t= 292.0s - deploy replica of python-pi on nx_13
    t= 293.0s - startup replica of python-pi on nx_13
    t= 294.0s - setup replica of python-pi on nx_13
    t= 295.0s - finish replica of python-pi on nx_13
    t= 300.0s - deploy replica of python-pi on rockpi_16
    t= 301.0s - startup replica of python-pi on rockpi_16
    t= 302.0s - setup replica of python-pi on rockpi_16
    t= 303.0s - finish replica of python-pi on rockpi_16
    t= 308.0s - deploy replica of python-pi on rockpi_14
    t= 313.0s - startup replica of python-pi on rockpi_14
    t= 314.0s - setup replica of python-pi on rockpi_14
    t= 315.0s - finish replica of python-pi on rockpi_14
    t= 316.0s - deploy replica of python-pi on rockpi_14
    t= 317.0s - startup replica of python-pi on rockpi_14
    t= 318.0s - setup replica of python-pi on rockpi_14
    t= 319.0s - finish replica of python-pi on rockpi_14
    t= 324.0s - deploy replica of python-pi on nx_4
    t= 329.0s - startup replica of python-pi on nx_4
    t= 330.0s - setup replica of python-pi on nx_4
    t= 331.0s - finish replica of python-pi on nx_4
    t= 332.0s - deploy replica of python-pi on nx_4
    t= 333.0s - startup replica of python-pi on nx_4
    t= 334.0s - setup replica of python-pi on nx_4
    t= 335.0s - finish replica of python-pi on nx_4
    t= 340.0s - deploy replica of python-pi on rockpi_10
    t= 341.0s - startup replica of python-pi on rockpi_10
    t= 342.0s - setup replica of python-pi on rockpi_10
    t= 343.0s - finish replica of python-pi on rockpi_10
    t= 344.0s - deploy replica of python-pi on rockpi_10
    t= 345.0s - startup replica of python-pi on rockpi_10
    t= 346.0s - setup replica of python-pi on rockpi_10
    t= 347.0s - finish replica of python-pi on rockpi_10
    t= 349.0s - deploy replica of python-pi on nx_7
    t= 350.0s - startup replica of python-pi on nx_7
    t= 351.0s - setup replica of python-pi on nx_7
    t= 352.0s - finish replica of python-pi on nx_7
    t= 354.0s - deploy replica of python-pi on nx_7
    t= 355.0s - startup replica of python-pi on nx_7
    t= 356.0s - setup replica of python-pi on nx_7
    t= 357.0s - finish replica of python-pi on nx_7
    t= 358.0s - teardown replica of python-pi on nx_7
    t= 360.0s - teardown replica of python-pi on nx_7
    t= 362.0s - teardown replica of python-pi on rockpi_10
    t= 364.0s - teardown replica of python-pi on rockpi_10
    t= 366.0s - teardown replica of python-pi on nx_4
    t= 369.0s - deploy replica of python-pi on nx_4
    t= 370.0s - startup replica of python-pi on nx_4
    t= 371.0s - setup replica of python-pi on nx_4
    t= 372.0s - finish replica of python-pi on nx_4
    t= 373.0s - teardown replica of python-pi on nx_4
    t= 375.0s - teardown replica of python-pi on nx_4
    t= 377.0s - teardown replica of python-pi on rockpi_14
    t= 379.0s - teardown replica of python-pi on rockpi_14
    t= 381.0s - teardown replica of python-pi on rockpi_16
    t= 382.0s - teardown replica of python-pi on nx_13
    t= 383.0s - teardown replica of python-pi on rockpi_16
    t= 384.0s - teardown replica of python-pi on nx_13
    t= 385.0s - teardown replica of python-pi on rockpi_19
    t= 386.0s - teardown replica of python-pi on rockpi_19
    t= 387.0s - teardown replica of python-pi on rockpi_21
    t= 388.0s - teardown replica of python-pi on rockpi_5
    t= 389.0s - teardown replica of python-pi on rockpi_12
    t= 390.0s - teardown replica of python-pi on rockpi_5
    t= 391.0s - teardown replica of python-pi on rpi3_4
    t= 392.0s - teardown replica of python-pi on rockpi_12
    t= 393.0s - teardown replica of python-pi on nx_3
    t= 394.0s - teardown replica of python-pi on nx_3
    t= 395.0s - teardown replica of python-pi on rockpi_13
    t= 396.0s - teardown replica of python-pi on rpi3_5
    t= 397.0s - teardown replica of python-pi on coral_3
    t= 398.0s - teardown replica of python-pi on coral_1
    t= 399.0s - teardown replica of python-pi on nx_10

  resnet50-inference: 4 replica events
    t=   0.0s - deploy replica of resnet50-inference on nx_10
    t=  14.0s - startup replica of resnet50-inference on nx_10
    t=  15.0s - setup replica of resnet50-inference on nx_10
    t=  20.0s - finish replica of resnet50-inference on nx_10

  resnet50-preprocessing: 33 replica events
    t=   2.0s - deploy replica of resnet50-preprocessing on rockpi_30
    t=  21.0s - startup replica of resnet50-preprocessing on rockpi_30
    t=  22.0s - setup replica of resnet50-preprocessing on rockpi_30
    t=  23.0s - finish replica of resnet50-preprocessing on rockpi_30
    t= 122.0s - deploy replica of resnet50-preprocessing on rockpi_21
    t= 134.0s - startup replica of resnet50-preprocessing on rockpi_21
    t= 135.0s - setup replica of resnet50-preprocessing on rockpi_21
    t= 136.0s - finish replica of resnet50-preprocessing on rockpi_21
    t= 154.0s - deploy replica of resnet50-preprocessing on rockpi_19
    t= 160.0s - startup replica of resnet50-preprocessing on rockpi_19
    t= 161.0s - setup replica of resnet50-preprocessing on rockpi_19
    t= 162.0s - finish replica of resnet50-preprocessing on rockpi_19
    t= 163.0s - teardown replica of resnet50-preprocessing on rockpi_19
    t= 186.0s - deploy replica of resnet50-preprocessing on rockpi_21
    t= 187.0s - startup replica of resnet50-preprocessing on rockpi_21
    t= 188.0s - setup replica of resnet50-preprocessing on rockpi_21
    t= 189.0s - finish replica of resnet50-preprocessing on rockpi_21
    t= 198.0s - teardown replica of resnet50-preprocessing on rockpi_21
    t= 213.0s - deploy replica of resnet50-preprocessing on rpi3_4
    t= 218.0s - startup replica of resnet50-preprocessing on rpi3_4
    t= 219.0s - setup replica of resnet50-preprocessing on rpi3_4
    t= 220.0s - finish replica of resnet50-preprocessing on rpi3_4
    t= 221.0s - teardown replica of resnet50-preprocessing on rpi3_4
    t= 226.0s - deploy replica of resnet50-preprocessing on rockpi_12
    t= 231.0s - startup replica of resnet50-preprocessing on rockpi_12
    t= 232.0s - setup replica of resnet50-preprocessing on rockpi_12
    t= 233.0s - finish replica of resnet50-preprocessing on rockpi_12
    t= 234.0s - teardown replica of resnet50-preprocessing on rockpi_12
    t= 279.0s - deploy replica of resnet50-preprocessing on nx_13
    t= 288.0s - startup replica of resnet50-preprocessing on nx_13
    t= 289.0s - setup replica of resnet50-preprocessing on nx_13
    t= 290.0s - finish replica of resnet50-preprocessing on nx_13
    t= 291.0s - teardown replica of resnet50-preprocessing on nx_13

  resnet50-training: 4 replica events
    t=   3.0s - deploy replica of resnet50-training on nano_3
    t=  16.0s - startup replica of resnet50-training on nano_3
    t=  17.0s - setup replica of resnet50-training on nano_3
    t=  18.0s - finish replica of resnet50-training on nano_3

  speech-inference: 38 replica events
    t=   1.0s - deploy replica of speech-inference on rockpi_30
    t=  12.0s - startup replica of speech-inference on rockpi_30
    t=  13.0s - setup replica of speech-inference on rockpi_30
    t=  19.0s - finish replica of speech-inference on rockpi_30
    t=  56.0s - deploy replica of speech-inference on rockpi_13
    t=  62.0s - startup replica of speech-inference on rockpi_13
    t=  63.0s - setup replica of speech-inference on rockpi_13
    t=  67.0s - finish replica of speech-inference on rockpi_13
    t=  68.0s - deploy replica of speech-inference on nx_3
    t=  74.0s - startup replica of speech-inference on nx_3
    t=  75.0s - setup replica of speech-inference on nx_3
    t=  79.0s - finish replica of speech-inference on nx_3
    t=  80.0s - teardown replica of speech-inference on nx_3
    t= 121.0s - deploy replica of speech-inference on rockpi_21
    t= 131.0s - startup replica of speech-inference on rockpi_21
    t= 132.0s - setup replica of speech-inference on rockpi_21
    t= 133.0s - finish replica of speech-inference on rockpi_21
    t= 137.0s - deploy replica of speech-inference on rockpi_19
    t= 143.0s - startup replica of speech-inference on rockpi_19
    t= 144.0s - setup replica of speech-inference on rockpi_19
    t= 148.0s - finish replica of speech-inference on rockpi_19
    t= 149.0s - teardown replica of speech-inference on rockpi_19
    t= 150.0s - teardown replica of speech-inference on rockpi_21
    t= 151.0s - deploy replica of speech-inference on rockpi_21
    t= 152.0s - startup replica of speech-inference on rockpi_21
    t= 153.0s - setup replica of speech-inference on rockpi_21
    t= 159.0s - finish replica of speech-inference on rockpi_21
    t= 164.0s - deploy replica of speech-inference on rockpi_16
    t= 169.0s - startup replica of speech-inference on rockpi_16
    t= 170.0s - setup replica of speech-inference on rockpi_16
    t= 171.0s - finish replica of speech-inference on rockpi_16
    t= 172.0s - teardown replica of speech-inference on rockpi_16
    t= 175.0s - teardown replica of speech-inference on rockpi_21
    t= 185.0s - deploy replica of speech-inference on rockpi_5
    t= 194.0s - startup replica of speech-inference on rockpi_5
    t= 195.0s - setup replica of speech-inference on rockpi_5
    t= 196.0s - finish replica of speech-inference on rockpi_5
    t= 197.0s - teardown replica of speech-inference on rockpi_5

